"DLA",1.0532404183606e-06,
"DLA",1.05372346250754e-06,
"DLA",1.05420864113793e-06,
"DLA",1.0546959559094e-06,
"DLA",1.05518540837788e-06,
"DLA",1.05567699999663e-06,
"DLA",1.05617073211512e-06,
"DLA",1.05666660597805e-06,
"Drift",7.08357838060391e-07,0.528333302989023
"DLA",1.05714546345235e-06,
"DLA",1.05762170875115e-06,
"DLA",1.05809535574529e-06,
"DLA",1.05856641826424e-06,
"DLA",1.05903491009532e-06,
"DLA",1.05950084498284e-06,
"DLA",1.05996423662733e-06,
"DLA",1.06042509868479e-06,
"DLA",1.06088344476596e-06,
"DLA",1.06133928843562e-06,
"DLA",1.06179264321194e-06,
"DLA",1.06224352256577e-06,
"DLA",1.06269193992009e-06,
"DLA",1.06313790864937e-06,
"DLA",1.06358144207903e-06,
"DLA",1.06402255348484e-06,
"Drift",3.62054075675238e-07,0.53201127674242
"DLA",1.06449753132589e-06,
"DLA",1.06497456032011e-06,
"DLA",1.06545364199251e-06,
"DLA",1.06593477777441e-06,
"DLA",1.06641796900251e-06,
"DLA",1.06690321691796e-06,
"DLA",1.06739052266537e-06,
"DLA",1.067879887292e-06,
"DLA",1.06837131174671e-06,
"DLA",1.06886479687917e-06,
"DLA",1.06936034343885e-06,
"DLA",1.0698579520742e-06,
"DLA",1.07035762333171e-06,
"DLA",1.07085935765505e-06,
"DLA",1.07136315538417e-06,
"DLA",1.07186901675444e-06,
"Drift",7.22452859703488e-07,0.535934508377219
"DLA",1.0723398382971e-06,
"DLA",1.07280816067368e-06,
"DLA",1.07327399689138e-06,
"DLA",1.07373735991786e-06,
"DLA",1.07419826268053e-06,
"DLA",1.07465671806584e-06,
"DLA",1.07511273891867e-06,
"DLA",1.07556633804163e-06,
"DLA",1.07601752819451e-06,
"DLA",1.07646632209364e-06,
"DLA",1.07691273241134e-06,
"DLA",1.0773567717754e-06,
"DLA",1.07779845276852e-06,
"DLA",1.07823778792781e-06,
"DLA",1.07867478974433e-06,
"DLA",1.07910947066262e-06,
"Drift",3.66966481217245e-07,0.539554735331312
"DLA",1.07957644072302e-06,
"DLA",1.08004535608306e-06,
"DLA",1.08051621798174e-06,
"DLA",1.08098902757299e-06,
"DLA",1.08146378592486e-06,
"DLA",1.0819404940187e-06,
"DLA",1.08241915274839e-06,
"DLA",1.08289976291955e-06,
"DLA",1.08338232524874e-06,
"DLA",1.08386684036271e-06,
"DLA",1.08435330879761e-06,
"DLA",1.0848417309982e-06,
"DLA",1.08533210731715e-06,
"DLA",1.08582443801423e-06,
"DLA",1.0863187232556e-06,
"DLA",1.08681496311304e-06,
"Drift",7.32274527228898e-07,0.543407481556518
"DLA",1.08727781753046e-06,
"DLA",1.08773828038925e-06,
"DLA",1.08819636389364e-06,
"DLA",1.0886520802101e-06,
"DLA",1.08910544146671e-06,
"DLA",1.08955645975264e-06,
"DLA",1.09000514711752e-06,
"DLA",1.09045151557097e-06,
"DLA",1.09089557708204e-06,
"DLA",1.09133734357873e-06,
"DLA",1.09177682694752e-06,
"DLA",1.09221403903289e-06,
"DLA",1.0926489916369e-06,
"DLA",1.09308169651876e-06,
"DLA",1.09351216539443e-06,
"DLA",1.09394040993621e-06,
"Drift",3.71794096763236e-07,0.546970204968104
"DLA",1.09439944336972e-06,
"DLA",1.09486032176255e-06,
"DLA",1.09532304610015e-06,
"DLA",1.09578761729064e-06,
"DLA",1.09625403616417e-06,
"DLA",1.09672230347217e-06,
"DLA",1.09719241988678e-06,
"DLA",1.09766438600005e-06,
"DLA",1.09813820232339e-06,
"DLA",1.09861386928681e-06,
"DLA",1.09909138723834e-06,
"DLA",1.09957075644332e-06,
"DLA",1.10005197708379e-06,
"DLA",1.10053504925783e-06,
