"DLA",1.0532404183606e-06,0.526620209180301
"DLA",1.05372393758641e-06,0.526861968793203
"DLA",1.05421007480224e-06,0.527105037401118
"DLA",1.05469884014951e-06,0.527349420074753
"DLA",1.05519024372318e-06,0.527595121861588
"DLA",1.05568429556977e-06,0.527842147784887
"DLA",1.05618100568541e-06,0.528090502842707
"DLA",1.05668038401375e-06,0.528340192006875
"Drift",1.76506123015192e-06,0.528340192006875
"DLA",1.05716306094782e-06,0.528581530473908
"DLA",1.05764355036655e-06,0.528821775183275
"DLA",1.05812185623397e-06,0.529060928116987
"DLA",1.05859798261245e-06,0.529298991306227
"DLA",1.05907193366076e-06,0.52953596683038
"DLA",1.05954371363215e-06,0.529771856816077
"DLA",1.06001332687248e-06,0.530006663436238
"DLA",1.06048077781826e-06,0.530240388909129
"DLA",1.06094607099485e-06,0.530473035497425
"DLA",1.06140921101457e-06,0.530704605507286
"DLA",1.06187020257487e-06,0.530935101287436
"DLA",1.06232905045651e-06,0.531164525228256
"DLA",1.06278575952176e-06,0.531392879760882
"DLA",1.06324033471263e-06,0.531620167356315
"DLA",1.06369278104908e-06,0.531846390524538
"DLA",1.06414310362728e-06,0.532071551813642
"Drift",1.42634483404795e-06,0.532071551813642
"DLA",1.06462895546602e-06,0.532314477733011
"DLA",1.06511741634554e-06,0.532558708172771
"DLA",1.06560849604785e-06,0.532804248023924
"DLA",1.0661022043045e-06,0.533051102152249
"DLA",1.06659855079465e-06,0.533299275397323
"DLA",1.06709754514305e-06,0.533548772571527
"DLA",1.06759919691808e-06,0.533799598459039
"DLA",1.06810351562963e-06,0.534051757814817
"DLA",1.06861051072713e-06,0.534305255363564
"DLA",1.06912019159736e-06,0.534560095798679
"DLA",1.0696325675624e-06,0.534816283781201
"DLA",1.07014764787746e-06,0.535073823938732
"DLA",1.0706654417287e-06,0.535332720864351
"DLA",1.07118595823103e-06,0.535592979115514
"DLA",1.07170920642588e-06,0.535854603212939
"DLA",1.07223519527896e-06,0.53611759763948
"Drift",1.79517951660899e-06,0.53611759763948
"DLA",1.07272421713126e-06,0.536362108565631
"DLA",1.07321099373154e-06,0.536605496865772
"DLA",1.07369552970374e-06,0.536847764851868
"DLA",1.0741778297651e-06,0.537088914882551
"DLA",1.07465789872424e-06,0.537328949362122
"DLA",1.07513574147916e-06,0.53756787073958
"DLA",1.0756113630153e-06,0.537805681507649
"DLA",1.07608476840364e-06,0.538042384201821
"DLA",1.07655596279881e-06,0.538277981399405
"DLA",1.07702495143718e-06,0.538512475718588
"DLA",1.07749173963502e-06,0.538745869817508
"DLA",1.07795633278666e-06,0.53897816639333
"DLA",1.07841873636268e-06,0.539209368181341
"DLA",1.07887895590809e-06,0.539439477954046
"DLA",1.07933699704057e-06,0.539668498520283
"DLA",1.07979286544868e-06,0.539896432724342
"Drift",1.44730639822353e-06,0.539896432724342
"DLA",1.08028459416826e-06,0.540142297084131
"DLA",1.08077892400677e-06,0.540389462003383
"DLA",1.08127586414506e-06,0.54063793207253
"DLA",1.08177542370607e-06,0.540887711853035
"DLA",1.08227761175282e-06,0.541138805876412
"DLA",1.08278243728647e-06,0.541391218643234
"DLA",1.08328990924425e-06,0.541644954622126
"DLA",1.0838000364975e-06,0.541900018248751
"DLA",1.08431282784956e-06,0.542156413924779
"DLA",1.08482829203369e-06,0.542414146016846
"DLA",1.085346437711e-06,0.542673218855498
"DLA",1.08586727346826e-06,0.542933636734132
"DLA",1.08639080781582e-06,0.543195403907911
"DLA",1.08691704918536e-06,0.543458524592679
"DLA",1.08744600592771e-06,0.543723002963857
"DLA",1.08797768631067e-06,0.543988843155334
"Drift",1.82150996768088e-06,0.543988843155334
"DLA",1.08847207279416e-06,0.544236036397081
"DLA",1.08896416550605e-06,0.544482082753027
"DLA",1.08945396970385e-06,0.544726984851924
"DLA",1.08994149073239e-06,0.544970745366197
"DLA",1.09042673402191e-06,0.545213367010956
"DLA",1.09090970508602e-06,0.545454852543012
"DLA",1.0913904095198e-06,0.5456952047599
"DLA",1.09186885299785e-06,0.545934426498923
"DLA",1.0923450412724e-06,0.546172520636198
"DLA",1.09281898017144e-06,0.546409490085718
"DLA",1.09329067559685e-06,0.546645337798423
"DLA",1.09376013352256e-06,0.54688006676128
"DLA",1.09422735999276e-06,0.547113679996378
"DLA",1.09469236112006e-06,0.547346180560031
"DLA",1.09515514308379e-06,0.547577571541893
"DLA",1.09561571212817e-06,0.547807856064084
"Drift",1.46848404737207e-06,0.547807856064084
"DLA",1.09611232466187e-06,0.548056162330936
"DLA",1.09661151949313e-06,0.548305759746563
"DLA",1.0971133051514e-06,0.548556652575699
"DLA",1.09761769010153e-06,0.548808845050764
"DLA",1.09812468274179e-06,0.549062341370894
"DLA",1.09863429140193e-06,0.549317145700963
"DLA",1.09914652434118e-06,0.549573262170591
"DLA",1.0996613897463e-06,0.549830694873149
"DLA",1.10017889572948e-06,0.550089447864738
"DLA",1.10069905032635e-06,0.550349525163177
"DLA",1.10122186149392e-06,0.550610930746961
"DLA",1.10174733710845e-06,0.550873668554224
"DLA",1.10227548496337e-06,0.551137742481683
"DLA",1.10280631276714e-06,0.551403156383572
"DLA",1.10333982814114e-06,0.55166991407057
"DLA",1.10387603861743e-06,0.551938019308713
"Drift",1.84808283855798e-06,0.551938019308713
"DLA",1.10437478533326e-06,0.552187392666632
"DLA",1.10487119933922e-06,0.552435599669608
"DLA",1.1053652864904e-06,0.552682643245201
"DLA",1.10585705272252e-06,0.552928526361262
"DLA",1.1063465040499e-06,0.553173252024951
"DLA",1.10683364656352e-06,0.55341682328176
"DLA",1.1073184864291e-06,0.553659243214548
"DLA",1.10780102988519e-06,0.553900514942594
"DLA",1.1082812832413e-06,0.55414064162065
"DLA",1.10875925287604e-06,0.55437962643802
"DLA",1.10923494523527e-06,0.554617472617637
"DLA",1.10970836683033e-06,0.554854183415164
"DLA",1.11017952423619e-06,0.555089762118094
"DLA",1.11064842408975e-06,0.555324212044875
"DLA",1.11111507308806e-06,0.555557536544032
"DLA",1.11157947798663e-06,0.555789738993317
"Drift",1.48983454640442e-06,0.555789738993317
"DLA",1.11207996189477e-06,0.556039980947385
"DLA",1.1125829987235e-06,0.556291499361749
"DLA",1.11308859631209e-06,0.556544298156045
"DLA",1.11359676242943e-06,0.556798381214716
"DLA",1.11410750477212e-06,0.55705375238606
"DLA",1.11462083096256e-06,0.557310415481279
"DLA",1.11513674854704e-06,0.557568374273519
"DLA",1.11565526499379e-06,0.557827632496894
"DLA",1.11617638769102e-06,0.558088193845508
"DLA",1.11670012394492e-06,0.558350061972461
"DLA",1.1172264809777e-06,0.558613240488853
"DLA",1.11775546592554e-06,0.558877732962772
"DLA",1.11828708583656e-06,0.559143542918282
"DLA",1.11882134766877e-06,0.559410673834387
"DLA",1.11935825828802e-06,0.559679129144008
"DLA",1.11989782446586e-06,0.559948912232928
"Drift",1.87484382199005e-06,0.559948912232928
"DLA",1.12039991304917e-06,0.560199956524586
"DLA",1.12089963977192e-06,0.560449819885962
"DLA",1.12139701104235e-06,0.560698505521177
"DLA",1.1218920333419e-06,0.560946016670951
"DLA",1.12238471322327e-06,0.561192356611635
"DLA",1.12287505730851e-06,0.561437528654256
"DLA",1.12336307228715e-06,0.561681536143573
"DLA",1.1238487649143e-06,0.56192438245715
"DLA",1.12433214200887e-06,0.562166071004433
"DLA",1.1248132104517e-06,0.562406605225849
"DLA",1.12529197718382e-06,0.56264598859191
"DLA",1.12576844920466e-06,0.562884224602331
"DLA",1.12624263357032e-06,0.563121316785162
"DLA",1.12671453739186e-06,0.563357268695931
"DLA",1.1271841678336e-06,0.563592083916798
"DLA",1.12765153211144e-06,0.563825766055722
"Drift",1.51131418546038e-06,0.563825766055722
"DLA",1.12815486578578e-06,0.564077432892888
"DLA",1.12866071295324e-06,0.564330356476618
"DLA",1.12916908073604e-06,0.56458454036802
